1
TRAINING,1,59.0,4.07753744391
TRAINING,1,60.0,4.09434456222
TRAINING,1,61.0,4.11087386417
TRAINING,1,62.0,4.12713438505
TRAINING,1,63.0,4.14313472639
TRAINING,1,64.0,4.15888308336
TRAINING,1,65.0,4.1743872699
TRAINING,1,66.0,4.18965474203
TRAINING,1,67.0,4.20469261939
TRAINING,1,68.0,4.21950770518
TRAINING,1,69.0,4.2341065046
TRAINING,1,70.0,4.24849524205
TRAINING,1,71.0,4.26267987704
TRAINING,1,72.0,4.27666611902
TRAINING,1,73.0,4.29045944115
TRAINING,1,74.0,4.3040650932
TRAINING,1,75.0,4.31748811354
TRAINING,1,76.0,4.33073334029
TRAINING,1,77.0,4.34380542185
TRAINING,1,78.0,4.35670882669
TRAINING,1,79.0,4.36944785247
TRAINING,1,80.0,4.38202663467
TRAINING,1,81.0,4.39444915467
TRAINING,1,82.0,4.40671924726
TRAINING,1,83.0,4.4188406078
TRAINING,1,84.0,4.43081679884
TRAINING,1,85.0,4.44265125649
TRAINING,1,86.0,4.45434729625
TRAINING,1,87.0,4.46590811865
TRAINING,1,88.0,4.47733681448
TRAINING,1,89.0,4.48863636973
TRAINING,1,90.0,4.49980967033
TRAINING,1,91.0,4.51085950652
TRAINING,1,92.0,4.52178857705
TRAINING,1,93.0,4.53259949315
TRAINING,1,94.0,4.54329478227
TRAINING,1,95.0,4.5538768916
TRAINING,1,96.0,4.56434819147
TRAINING,1,97.0,4.5747109785
TRAINING,1,98.0,4.58496747867
TRAINING,1,99.0,4.59511985013
TRAINING,1,100.0,4.60517018599
TEST,1,1.0,0.0
TEST,1,1.1,0.0953101798043
TEST,1,1.2,0.182321556794
TEST,1,1.3,0.262364264467
TEST,1,1.4,0.336472236621
TEST,1,1.5,0.405465108108
TEST,1,1.6,0.470003629246
TEST,1,1.7,0.530628251062
TEST,1,1.8,0.587786664902
TEST,1,1.9,0.641853886172
TEST,1,2.0,0.69314718056
TEST,1,2.1,0.741937344729
TEST,1,2.2,0.788457360364
TEST,1,2.3,0.832909122935
TEST,1,2.4,0.875468737354
TEST,1,2.5,0.916290731874
TEST,1,2.6,0.955511445027
TEST,1,2.7,0.99325177301
TEST,1,2.8,1.02961941718
TEST,1,2.9,1.06471073699
TEST,1,3.0,1.09861228867
TEST,1,3.1,1.13140211149
TEST,1,3.2,1.16315080981
TEST,1,3.3,1.19392246847
TEST,1,3.4,1.22377543162
TEST,1,3.5,1.2527629685
TEST,1,3.6,1.28093384546
TEST,1,3.7,1.30833281965
TEST,1,3.8,1.33500106673
TEST,1,3.9,1.36097655314
TEST,1,4.0,1.38629436112
TEST,1,4.1,1.41098697371
TEST,1,4.2,1.43508452529
TEST,1,4.3,1.4586150227
TEST,1,4.4,1.48160454092
TEST,1,4.5,1.50407739678
TEST,1,4.6,1.5260563035
TEST,1,4.7,1.54756250872
TEST,1,4.8,1.56861591791
TEST,1,4.9,1.58923520512
TEST,1,5.0,1.60943791243
TEST,1,5.1,1.62924053973
TEST,1,5.2,1.64865862559
TEST,1,5.3,1.66770682056
TEST,1,5.4,1.68639895357
TEST,1,5.5,1.70474809224
TEST,1,5.6,1.72276659774
TEST,1,5.7,1.74046617484
TEST,1,5.8,1.75785791755
TEST,1,5.9,1.77495235091
TEST,1,6.0,1.79175946923
TEST,1,6.1,1.80828877118
TEST,1,6.2,1.82454929205
TEST,1,6.3,1.8405496334
TEST,1,6.4,1.85629799037
TEST,1,6.5,1.8718021769
TEST,1,6.6,1.88706964903
TEST,1,6.7,1.9021075264
TEST,1,6.8,1.91692261218
TEST,1,6.9,1.9315214116
TEST,1,7.0,1.94591014906
TEST,1,7.1,1.96009478405
TEST,1,7.2,1.97408102602
TEST,1,7.3,1.98787434815
TEST,1,7.4,2.00148000021
TEST,1,7.5,2.01490302054
TEST,1,7.6,2.02814824729
TEST,1,7.7,2.04122032886
TEST,1,7.8,2.0541237337
TEST,1,7.9,2.06686275947
TEST,1,8.0,2.07944154168
TEST,1,8.1,2.09186406168
TEST,1,8.2,2.10413415427
TEST,1,8.3,2.1162555148
TEST,1,8.4,2.12823170585
TEST,1,8.5,2.1400661635
TEST,1,8.6,2.15176220326
TEST,1,8.7,2.16332302566
TEST,1,8.8,2.17475172148
TEST,1,8.9,2.18605127674
TEST,1,9.0,2.19722457734
TEST,1,9.1,2.20827441352
TEST,1,9.2,2.21920348405
TEST,1,9.3,2.23001440016
TEST,1,9.4,2.24070968928
TEST,1,9.5,2.25129179861
TEST,1,9.6,2.26176309847
TEST,1,9.7,2.27212588551
TEST,1,9.8,2.28238238568
TEST,1,9.9,2.29253475714
TEST,1,10.0,2.30258509299
TEST,1,10.1,2.31253542385
TEST,1,10.2,2.32238772029
TEST,1,10.3,2.33214389524
TEST,1,10.4,2.34180580615
TEST,1,10.5,2.35137525716
TEST,1,10.6,2.36085400112
TEST,1,10.7,2.37024374147
TEST,1,10.8,2.37954613413
TEST,1,10.9,2.38876278924
TEST,1,11.0,2.3978952728
TEST,1,11.1,2.40694510832
TEST,1,11.2,2.4159137783
TEST,1,11.3,2.42480272572
TEST,1,11.4,2.4336133554
TEST,1,11.5,2.44234703537
TEST,1,11.6,2.45100509811
TEST,1,11.7,2.4595888418
TEST,1,11.8,2.46809953147
TEST,1,11.9,2.47653840012
TEST,1,12.0,2.48490664979
TEST,1,12.1,2.4932054526
TEST,1,12.2,2.50143595174
TEST,1,12.3,2.50959926238
TEST,1,12.4,2.51769647261
TEST,1,12.5,2.52572864431
TEST,1,12.6,2.53369681396
TEST,1,12.7,2.54160199346
TEST,1,12.8,2.54944517093
TEST,1,12.9,2.55722731137
TEST,1,13.0,2.56494935746
TEST,1,13.1,2.57261223021
TEST,1,13.2,2.58021682959
TEST,1,13.3,2.58776403523
TEST,1,13.4,2.59525470696
TEST,1,13.5,2.60268968544
TEST,1,13.6,2.61006979274
TEST,1,13.7,2.61739583283
TEST,1,13.8,2.62466859216
TEST,1,13.9,2.63188884014
TEST,1,14.0,2.63905732962
TEST,1,14.1,2.64617479738
TEST,1,14.2,2.65324196461
TEST,1,14.3,2.66025953727
TEST,1,14.4,2.66722820658
TEST,1,14.5,2.67414864943
TEST,1,14.6,2.68102152871
TEST,1,14.7,2.68784749378
TEST,1,14.8,2.69462718077
TEST,1,14.9,2.70136121295
TEST,1,15.0,2.7080502011
TEST,1,15.1,2.71469474382
TEST,1,15.2,2.72129542785
TEST,1,15.3,2.7278528284
TEST,1,15.4,2.73436750942
TEST,1,15.5,2.74084002393
TEST,1,15.6,2.74727091426
TEST,1,15.7,2.75366071235
TEST,1,15.8,2.76000994003
TEST,1,15.9,2.76631910923
TEST,1,16.0,2.77258872224
TEST,1,16.1,2.77881927199
TEST,1,16.2,2.78501124224
TEST,1,16.3,2.79116510781
TEST,1,16.4,2.79728133483
TEST,1,16.5,2.80336038091
TEST,1,16.6,2.80940269536
TEST,1,16.7,2.81540871942
TEST,1,16.8,2.82137888641
TEST,1,16.9,2.82731362193
TEST,1,17.0,2.83321334406
TEST,1,17.1,2.83907846351
TEST,1,17.2,2.84490938382
TEST,1,17.3,2.8507065015
TEST,1,17.4,2.85647020622
TEST,1,17.5,2.86220088093
TEST,1,17.6,2.86789890204
TEST,1,17.7,2.87356463958
TEST,1,17.8,2.8791984573
TEST,1,17.9,2.88480071285
TEST,1,18.0,2.8903717579
TEST,1,18.1,2.89591193827
TEST,1,18.2,2.90142159408
TEST,1,18.3,2.90690105985
TEST,1,18.4,2.91235066461
TEST,1,18.5,2.91777073208
TEST,1,18.6,2.92316158072
TEST,1,18.7,2.92852352386
TEST,1,18.8,2.93385686984
TEST,1,18.9,2.93916192207
TEST,1,19.0,2.94443897917
TEST,1,19.1,2.94968833505
TEST,1,19.2,2.95491027903
TEST,1,19.3,2.96010509591
TEST,1,19.4,2.96527306607
TEST,1,19.5,2.97041446557
TEST,1,19.6,2.97552956624
TEST,1,19.7,2.98061863574
TEST,1,19.8,2.9856819377
TEST,1,19.9,2.99071973173
TEST,1,20.0,2.99573227355
TEST,1,20.1,3.00071981507
TEST,1,20.2,3.00568260441
TEST,1,20.3,3.01062088605
TEST,1,20.4,3.01553490085
TEST,1,20.5,3.02042488614
TEST,1,20.6,3.0252910758
TEST,1,20.7,3.03013370027
TEST,1,20.8,3.03495298671
TEST,1,20.9,3.03974915897
TEST,1,21.0,3.04452243772
TEST,1,21.1,3.04927304048
TEST,1,21.2,3.05400118168
TEST,1,21.3,3.05870707272
TEST,1,21.4,3.06339092203
TEST,1,21.5,3.06805293513
TEST,1,21.6,3.07269331469
TEST,1,21.7,3.07731226055
TEST,1,21.8,3.0819099698
TEST,1,21.9,3.08648663682
TEST,1,22.0,3.09104245336
TEST,1,22.1,3.09557760852
TEST,1,22.2,3.10009228888
TEST,1,22.3,3.10458667847
TEST,1,22.4,3.10906095886
TEST,1,22.5,3.11351530921
TEST,1,22.6,3.11794990628
TEST,1,22.7,3.12236492449
TEST,1,22.8,3.12676053596
TEST,1,22.9,3.13113691056
TEST,1,23.0,3.13549421593
TEST,1,23.1,3.13983261753
TEST,1,23.2,3.14415227867
TEST,1,23.3,3.14845336057
TEST,1,23.4,3.15273602236
TEST,1,23.5,3.15700042115
TEST,1,23.6,3.16124671203
TEST,1,23.7,3.16547504814
TEST,1,23.8,3.16968558068
TEST,1,23.9,3.17387845894
TEST,1,24.0,3.17805383035
TEST,1,24.1,3.1822118405
TEST,1,24.2,3.18635263316
TEST,1,24.3,3.19047635035
TEST,1,24.4,3.1945831323
TEST,1,24.5,3.19867311755
TEST,1,24.6,3.20274644294
TEST,1,24.7,3.20680324363
TEST,1,24.8,3.21084365317
TEST,1,24.9,3.21486780347
TEST,1,25.0,3.21887582487
TEST,1,25.1,3.22286784614
TEST,1,25.2,3.22684399452
TEST,1,25.3,3.23080439573
TEST,1,25.4,3.23474917402
TEST,1,25.5,3.23867845216
TEST,1,25.6,3.24259235149
TEST,1,25.7,3.2464909919
TEST,1,25.8,3.25037449193
TEST,1,25.9,3.25424296871
TEST,1,26.0,3.25809653802
TEST,1,26.1,3.26193531433
TEST,1,26.2,3.26575941077
TEST,1,26.3,3.26956893918
TEST,1,26.4,3.27336401015
TEST,1,26.5,3.27714473299
TEST,1,26.6,3.28091121579
TEST,1,26.7,3.28466356541
TEST,1,26.8,3.28840188752
TEST,1,26.9,3.29212628661
TEST,1,27.0,3.295836866
TEST,1,27.1,3.29953372789
TEST,1,27.2,3.3032169733
TEST,1,27.3,3.30688670219
TEST,1,27.4,3.31054301339
TEST,1,27.5,3.31418600467
TEST,1,27.6,3.31781577272
TEST,1,27.7,3.32143241319
TEST,1,27.8,3.3250360207
TEST,1,27.9,3.32862668883
TEST,1,28.0,3.33220451018
TEST,1,28.1,3.33576957634
TEST,1,28.2,3.33932197794
TEST,1,28.3,3.34286180465
TEST,1,28.4,3.34638914517
TEST,1,28.5,3.34990408727
TEST,1,28.6,3.35340671783
TEST,1,28.7,3.35689712277
TEST,1,28.8,3.36037538714
TEST,1,28.9,3.36384159512
TEST,1,29.0,3.36729582999
TEST,1,29.1,3.37073817418
TEST,1,29.2,3.37416870927
TEST,1,29.3,3.37758751602
TEST,1,29.4,3.38099467434
TEST,1,29.5,3.38439026335
TEST,1,29.6,3.38777436133
TEST,1,29.7,3.39114704581
TEST,1,29.8,3.39450839351
TEST,1,29.9,3.3978584804
TEST,1,30.0,3.40119738166
TEST,1,30.1,3.40452517175
TEST,1,30.2,3.40784192438
TEST,1,30.3,3.41114771252
TEST,1,30.4,3.41444260841
TEST,1,30.5,3.41772668361
TEST,1,30.6,3.42100000896
TEST,1,30.7,3.42426265459
TEST,1,30.8,3.42751468998
TEST,1,30.9,3.4307561839
TEST,1,31.0,3.43398720449
TEST,1,31.1,3.43720781919
TEST,1,31.2,3.44041809482
TEST,1,31.3,3.44361809755
TEST,1,31.4,3.44680789291
TEST,1,31.5,3.44998754583
TEST,1,31.6,3.45315712059
TEST,1,31.7,3.45631668088
TEST,1,31.8,3.45946628979
TEST,1,31.9,3.46260600979
TEST,1,32.0,3.4657359028
TEST,1,32.1,3.46885603014
TEST,1,32.2,3.47196645255
TEST,1,32.3,3.47506723023
TEST,1,32.4,3.4781584228
TEST,1,32.5,3.48124008934
TEST,1,32.6,3.48431228837
TEST,1,32.7,3.4873750779
TEST,1,32.8,3.49042851539
TEST,1,32.9,3.49347265777
TEST,1,33.0,3.49650756147
TEST,1,33.1,3.49953328238
TEST,1,33.2,3.50254987592
TEST,1,33.3,3.50555739699
TEST,1,33.4,3.50855589998
TEST,1,33.5,3.51154543883
TEST,1,33.6,3.51452606697
TEST,1,33.7,3.51749783736
TEST,1,33.8,3.52046080249
TEST,1,33.9,3.52341501439
TEST,1,34.0,3.52636052462
TEST,1,34.1,3.52929738429
TEST,1,34.2,3.53222564407
TEST,1,34.3,3.53514535417
TEST,1,34.4,3.53805656438
TEST,1,34.5,3.54095932404
TEST,1,34.6,3.54385368206
TEST,1,34.7,3.54673968695
TEST,1,34.8,3.54961738678
TEST,1,34.9,3.55248682921
TEST,1,35.0,3.55534806149
TEST,1,35.1,3.55820113047
TEST,1,35.2,3.5610460826
TEST,1,35.3,3.56388296394
TEST,1,35.4,3.56671182014
TEST,1,35.5,3.56953269648
TEST,1,35.6,3.57234563786
TEST,1,35.7,3.57515068879
TEST,1,35.8,3.57794789341
TEST,1,35.9,3.58073729549
TEST,1,36.0,3.58351893846
TEST,1,36.1,3.58629286534
TEST,1,36.2,3.58905911883
TEST,1,36.3,3.59181774127
TEST,1,36.4,3.59456877464
TEST,1,36.5,3.59731226059
TEST,1,36.6,3.60004824041
TEST,1,36.7,3.60277675506
TEST,1,36.8,3.60549784517
TEST,1,36.9,3.60821155105
TEST,1,37.0,3.61091791264
TEST,1,37.1,3.61361696961
TEST,1,37.2,3.61630876128
TEST,1,37.3,3.61899332665
TEST,1,37.4,3.62167070442
TEST,1,37.5,3.62434093298
TEST,1,37.6,3.6270040504
TEST,1,37.7,3.62966009445
TEST,1,37.8,3.63230910263
TEST,1,37.9,3.63495111209
TEST,1,38.0,3.63758615973
TEST,1,38.1,3.64021428213
TEST,1,38.2,3.64283551561
TEST,1,38.3,3.64544989619
TEST,1,38.4,3.64805745959
TEST,1,38.5,3.65065824129
TEST,1,38.6,3.65325227647
TEST,1,38.7,3.65583960004
TEST,1,38.8,3.65842024663
TEST,1,38.9,3.66099425062
TEST,1,39.0,3.66356164613
TEST,1,39.1,3.66612246699
TEST,1,39.2,3.6686767468
TEST,1,39.3,3.67122451888
TEST,1,39.4,3.6737658163
TEST,1,39.5,3.67630067191
TEST,1,39.6,3.67882911826
TEST,1,39.7,3.68135118769
TEST,1,39.8,3.68386691229
TEST,1,39.9,3.6863763239
TEST,1,40.0,3.68887945411
TEST,1,40.1,3.69137633431
TEST,1,40.2,3.69386699562
TEST,1,40.3,3.69635146895
TEST,1,40.4,3.69882978497
TEST,1,40.5,3.70130197411
TEST,1,40.6,3.70376806661
TEST,1,40.7,3.70622809245
TEST,1,40.8,3.70868208141
TEST,1,40.9,3.71113006305
TEST,1,41.0,3.7135720667
TEST,1,41.1,3.7160081215
TEST,1,41.2,3.71843825636
TEST,1,41.3,3.72086249997
TEST,1,41.4,3.72328088083
TEST,1,41.5,3.72569342724
TEST,1,41.6,3.72810016727
TEST,1,41.7,3.7305011288
TEST,1,41.8,3.73289633953
TEST,1,41.9,3.73528582693
TEST,1,42.0,3.73766961828
TEST,1,42.1,3.74004774069
TEST,1,42.2,3.74242022104
TEST,1,42.3,3.74478708605
TEST,1,42.4,3.74714836224
TEST,1,42.5,3.74950407593
TEST,1,42.6,3.75185425328
TEST,1,42.7,3.75419892023
TEST,1,42.8,3.75653810259
TEST,1,42.9,3.75887182593
TEST,1,43.0,3.76120011569
TEST,1,43.1,3.76352299711
TEST,1,43.2,3.76584049525
TEST,1,43.3,3.76815263501
TEST,1,43.4,3.77045944111
TEST,1,43.5,3.77276093809
TEST,1,43.6,3.77505715035
TEST,1,43.7,3.7773481021
TEST,1,43.8,3.77963381738
TEST,1,43.9,3.78191432008
TEST,1,44.0,3.78418963392
TEST,1,44.1,3.78645978245
TEST,1,44.2,3.78872478908
TEST,1,44.3,3.79098467705
TEST,1,44.4,3.79323946944
TEST,1,44.5,3.79548918917
TEST,1,44.6,3.79773385903
TEST,1,44.7,3.79997350162
TEST,1,44.8,3.80220813942
TEST,1,44.9,3.80443779475
TEST,1,45.0,3.80666248977
TEST,1,45.1,3.80888224651
TEST,1,45.2,3.81109708684
TEST,1,45.3,3.81330703249
TEST,1,45.4,3.81551210505
TEST,1,45.5,3.81771232596
TEST,1,45.6,3.81990771652
TEST,1,45.7,3.8220982979
TEST,1,45.8,3.82428409112
TEST,1,45.9,3.82646511707
TEST,1,46.0,3.82864139649
TEST,1,46.1,3.83081295
TEST,1,46.2,3.83297979809
TEST,1,46.3,3.83514196109
TEST,1,46.4,3.83729945923
TEST,1,46.5,3.83945231259
TEST,1,46.6,3.84160054113
TEST,1,46.7,3.84374416467
TEST,1,46.8,3.84588320292
TEST,1,46.9,3.84801767545
TEST,1,47.0,3.85014760171
TEST,1,47.1,3.85227300102
TEST,1,47.2,3.85439389259
TEST,1,47.3,3.8565102955
TEST,1,47.4,3.8586222287
TEST,1,47.5,3.86072971104
TEST,1,47.6,3.86283276124
TEST,1,47.7,3.86493139789
TEST,1,47.8,3.8670256395
TEST,1,47.9,3.86911550442
TEST,1,48.0,3.87120101091
TEST,1,48.1,3.87328217711
TEST,1,48.2,3.87535902106
TEST,1,48.3,3.87743156066
TEST,1,48.4,3.87949981372
TEST,1,48.5,3.88156379794
TEST,1,48.6,3.88362353091
TEST,1,48.7,3.88567903009
TEST,1,48.8,3.88773031286
TEST,1,48.9,3.88977739648
TEST,1,49.0,3.89182029811
TEST,1,49.1,3.8938590348
TEST,1,49.2,3.8958936235
TEST,1,49.3,3.89792408105
TEST,1,49.4,3.89995042419
TEST,1,49.5,3.90197266957
TEST,1,49.6,3.90399083373
TEST,1,49.7,3.9060049331
TEST,1,49.8,3.90801498403
TEST,1,49.9,3.91002100276
TEST,1,50.0,3.91202300543
TEST,1,50.1,3.91402100809
TEST,1,50.2,3.9160150267
TEST,1,50.3,3.91800507711
TEST,1,50.4,3.91999117508
TEST,1,50.5,3.92197333628
TEST,1,50.6,3.92395157629
TEST,1,50.7,3.9259259106
TEST,1,50.8,3.92789635458
TEST,1,50.9,3.92986292356
TEST,1,51.0,3.93182563272
TEST,1,51.1,3.93378449721
TEST,1,51.2,3.93573953205
TEST,1,51.3,3.93769075218
TEST,1,51.4,3.93963817246
TEST,1,51.5,3.94158180767
TEST,1,51.6,3.94352167249
TEST,1,51.7,3.94545778151
TEST,1,51.8,3.94739014927
TEST,1,51.9,3.94931879017
TEST,1,52.0,3.95124371858
TEST,1,52.1,3.95316494876
TEST,1,52.2,3.95508249489
TEST,1,52.3,3.95699637107
TEST,1,52.4,3.95890659133
TEST,1,52.5,3.9608131696
TEST,1,52.6,3.96271611974
TEST,1,52.7,3.96461545555
TEST,1,52.8,3.96651119071
TEST,1,52.9,3.96840333886
TEST,1,53.0,3.97029191355
TEST,1,53.1,3.97217692825
TEST,1,53.2,3.97405839635
TEST,1,53.3,3.97593633117
TEST,1,53.4,3.97781074597
TEST,1,53.5,3.9796816539
TEST,1,53.6,3.98154906808
TEST,1,53.7,3.98341300151
TEST,1,53.8,3.98527346717
TEST,1,53.9,3.98713047791
TEST,1,54.0,3.98898404656
TEST,1,54.1,3.99083418585
TEST,1,54.2,3.99268090845
TEST,1,54.3,3.99452422694
TEST,1,54.4,3.99636415386
TEST,1,54.5,3.99820070167
TEST,1,54.6,4.00003388275
TEST,1,54.7,4.00186370943
TEST,1,54.8,4.00369019395
TEST,1,54.9,4.00551334852
TEST,1,55.0,4.00733318523
TEST,1,55.1,4.00914971616
TEST,1,55.2,4.01096295328
TEST,1,55.3,4.01277290853
TEST,1,55.4,4.01457959375
TEST,1,55.5,4.01638302075
TEST,1,55.6,4.01818320126
TEST,1,55.7,4.01998014693
TEST,1,55.8,4.02177386939
TEST,1,55.9,4.02356438016
TEST,1,56.0,4.02535169074
TEST,1,56.1,4.02713581253
TEST,1,56.2,4.0289167569
TEST,1,56.3,4.03069453515
TEST,1,56.4,4.0324691585
TEST,1,56.5,4.03424063815
TEST,1,56.6,4.03600898521
TEST,1,56.7,4.03777421073
TEST,1,56.8,4.03953632573
TEST,1,56.9,4.04129534113
TEST,1,57.0,4.04305126783
TEST,1,57.1,4.04480411666
TEST,1,57.2,4.04655389839
TEST,1,57.3,4.04830062372
TEST,1,57.4,4.05004430333
TEST,1,57.5,4.0517849478
TEST,1,57.6,4.0535225677
TEST,1,57.7,4.05525717351
TEST,1,57.8,4.05698877568
TEST,1,57.9,4.05871738458
TEST,1,58.0,4.06044301055
TEST,1,58.1,4.06216566386
TEST,1,58.2,4.06388535474
TEST,1,58.3,4.06560209336
TEST,1,58.4,4.06731588983
TEST,1,58.5,4.06902675424
TEST,1,58.6,4.07073469658
TEST,1,58.7,4.07243972683
TEST,1,58.8,4.0741418549
TEST,1,58.9,4.07584109066
TEST,1,59.0,4.07753744391
TEST,1,59.1,4.07923092441
TEST,1,59.2,4.08092154189
TEST,1,59.3,4.082609306
TEST,1,59.4,4.08429422637
TEST,1,59.5,4.08597631255
TEST,1,59.6,4.08765557407
TEST,1,59.7,4.0893320204
TEST,1,59.8,4.09100566096
TEST,1,59.9,4.09267650512
TEST,1,60.0,4.09434456222
TEST,1,60.1,4.09600984154
TEST,1,60.2,4.09767235231
TEST,1,60.3,4.09933210373
TEST,1,60.4,4.10098910494
TEST,1,60.5,4.10264336504
TEST,1,60.6,4.10429489308
TEST,1,60.7,4.10594369807
TEST,1,60.8,4.10758978897
TEST,1,60.9,4.10923317472
TEST,1,61.0,4.11087386417
TEST,1,61.1,4.11251186618
TEST,1,61.2,4.11414718952
TEST,1,61.3,4.11577984294
TEST,1,61.4,4.11740983515
TEST,1,61.5,4.11903717481
TEST,1,61.6,4.12066187054
TEST,1,61.7,4.12228393091
TEST,1,61.8,4.12390336446
TEST,1,61.9,4.12552017969
TEST,1,62.0,4.12713438505
TEST,1,62.1,4.12874598894
TEST,1,62.2,4.13035499975
TEST,1,62.3,4.13196142579
TEST,1,62.4,4.13356527538
TEST,1,62.5,4.13516655674
TEST,1,62.6,4.13676527811
TEST,1,62.7,4.13836144764
TEST,1,62.8,4.13995507347
TEST,1,62.9,4.14154616371
TEST,1,63.0,4.14313472639
TEST,1,63.1,4.14472076955
TEST,1,63.2,4.14630430115
TEST,1,63.3,4.14788532915
TEST,1,63.4,4.14946386144
TEST,1,63.5,4.1510399059
TEST,1,63.6,4.15261347035
TEST,1,63.7,4.15418456258
TEST,1,63.8,4.15575319035
TEST,1,63.9,4.15731936138
TEST,1,64.0,4.15888308336
TEST,1,64.1,4.16044436393
TEST,1,64.2,4.1620032107
TEST,1,64.3,4.16355963124
TEST,1,64.4,4.16511363311
TEST,1,64.5,4.1666652238
TEST,1,64.6,4.16821441079
TEST,1,64.7,4.16976120151
TEST,1,64.8,4.17130560336
TEST,1,64.9,4.17284762371
TEST,1,65.0,4.1743872699
TEST,1,65.1,4.17592454921
TEST,1,65.2,4.17745946893
TEST,1,65.3,4.17899203628
TEST,1,65.4,4.18052225846
TEST,1,65.5,4.18205014264
TEST,1,65.6,4.18357569595
TEST,1,65.7,4.18509892549
TEST,1,65.8,4.18661983833
TEST,1,65.9,4.18813844151
TEST,1,66.0,4.18965474203
TEST,1,66.1,4.19116874686
TEST,1,66.2,4.19268046294
TEST,1,66.3,4.19418989719
TEST,1,66.4,4.19569705648
TEST,1,66.5,4.19720194766
TEST,1,66.6,4.19870457755
TEST,1,66.7,4.20020495292
TEST,1,66.8,4.20170308054
TEST,1,66.9,4.20319896713
TEST,1,67.0,4.20469261939
TEST,1,67.1,4.20618404398
TEST,1,67.2,4.20767324753
TEST,1,67.3,4.20916023665
TEST,1,67.4,4.21064501792
TEST,1,67.5,4.21212759788
TEST,1,67.6,4.21360798305
TEST,1,67.7,4.21508617992
TEST,1,67.8,4.21656219495
TEST,1,67.9,4.21803603456
TEST,1,68.0,4.21950770518
TEST,1,68.1,4.22097721316
TEST,1,68.2,4.22244456485
TEST,1,68.3,4.22390976658
TEST,1,68.4,4.22537282463
TEST,1,68.5,4.22683374527
TEST,1,68.6,4.22829253473
TEST,1,68.7,4.22974919923
TEST,1,68.8,4.23120374494
TEST,1,68.9,4.23265617802
TEST,1,69.0,4.2341065046
TEST,1,69.1,4.23555473077
TEST,1,69.2,4.23700086262
TEST,1,69.3,4.2384449062
TEST,1,69.4,4.23988686751
TEST,1,69.5,4.24132675257
TEST,1,69.6,4.24276456734
TEST,1,69.7,4.24420031777
TEST,1,69.8,4.24563400977
TEST,1,69.9,4.24706564924
TEST,1,70.0,4.24849524205
TEST,1,70.1,4.24992279404
TEST,1,70.2,4.25134831103
TEST,1,70.3,4.25277179882
TEST,1,70.4,4.25419326316
TEST,1,70.5,4.25561270982
TEST,1,70.6,4.2570301445
TEST,1,70.7,4.2584455729
TEST,1,70.8,4.2598590007
TEST,1,70.9,4.26127043354
TEST,1,71.0,4.26267987704
TEST,1,71.1,4.26408733681
TEST,1,71.2,4.26549281842
TEST,1,71.3,4.26689632742
TEST,1,71.4,4.26829786935
TEST,1,71.5,4.2696974497
TEST,1,71.6,4.27109507397
TEST,1,71.7,4.27249074761
TEST,1,71.8,4.27388447605
TEST,1,71.9,4.27527626473
TEST,1,72.0,4.27666611902
TEST,1,72.1,4.27805404429
