5000,3.3,0.1016,31.7,0.00251435,122.082
2500,0,0.0254,31.7,0.000439472,132.897
8000,0,0.3048,31.7,0.00331266,110.515
500,7.3,0.2286,31.7,0.0132672,128.169
3150,2,0.2286,55.5,0.00313525,123.742
630,0,0.1016,55.5,0.00131983,126.17
1000,4.8,0.0254,39.6,0.000907475,122.956
3150,4,0.3048,39.6,0.00579636,118.743
1000,22.2,0.0254,39.6,0.0229028,128.416
3150,0,0.0508,31.7,0.000812164,135.49
1250,3,0.3048,55.5,0.00452492,127.329
1600,4,0.2286,39.6,0.00473801,125.319
1000,3.3,0.1016,31.7,0.00251435,133.012
2000,4,0.2286,39.6,0.00473801,121.659
4000,5.3,0.2286,39.6,0.00614329,115.801
1600,4,0.3048,39.6,0.00579636,123.213
1250,15.4,0.0508,71.3,0.0264269,130.845
5000,7.2,0.1524,39.6,0.00909175,113.288
1250,4,0.3048,39.6,0.00579636,126.343
1000,4,0.3048,39.6,0.00579636,128.723
8000,0,0.0508,71.3,0.000740478,130.89
16000,0,0.1524,55.5,0.00172668,112.803
1600,6.7,0.1016,71.3,0.00478288,136.678
8000,3.3,0.1016,39.6,0.00245138,118.091
630,5.3,0.2286,39.6,0.00614329,132.011
500,15.6,0.1016,39.6,0.0528487,115.304
6300,2.7,0.1524,39.6,0.00294804,119.209
630,22.2,0.0254,39.6,0.0229028,137.026
500,0,0.3048,39.6,0.00310138,126.959
6300,17.4,0.0254,71.3,0.016104,119.916
500,17.4,0.0254,39.6,0.0172206,117.514
12500,4.2,0.0508,71.3,0.00142788,117.328
4000,12.3,0.1016,39.6,0.0408268,110.905
800,15.6,0.1016,39.6,0.0528487,118.964
315,17.4,0.0254,55.5,0.0165706,111.911
1000,12.7,0.0254,39.6,0.0130253,130.947
630,7.3,0.2286,71.3,0.0104404,133.768
1600,15.4,0.0508,31.7,0.0289853,121.485
800,12.3,0.1016,71.3,0.0337792,127.318
2000,5.4,0.1524,71.3,0.00401199,131.111
2500,19.7,0.0508,39.6,0.036484,116.184
1000,15.4,0.0508,31.7,0.0289853,124.525
8000,4.8,0.0254,39.6,0.000907475,131.346
1000,6.7,0.1016,71.3,0.00478288,136.758
500,4,0.2286,55.5,0.0042862,127.314
2000,4,0.3048,39.6,0.00579636,120.963
250,17.4,0.0254,71.3,0.016104,113.796
2500,7.3,0.2286,31.7,0.0132672,114.709
500,12.3,0.1016,71.3,0.0337792,140.158
315,9.9,0.1524,39.6,0.0233328,128.595
8000,2.7,0.1524,39.6,0.00294804,116.659
16000,0,0.2286,71.3,0.00214345,114.984
800,0,0.3048,55.5,0.00283081,128.086
4000,8.4,0.0508,39.6,0.00566229,118.955
4000,9.5,0.0254,31.7,0.00461377,126.736
1000,9.5,0.0254,39.6,0.00449821,130.374
630,8.9,0.1016,39.6,0.0124596,131.92
1000,12.3,0.1016,31.7,0.0418756,119.777
10000,0,0.1016,39.6,0.00146332,119.561
12500,0,0.0254,71.3,0.000400682,133.207
2000,8.9,0.1016,71.3,0.0103088,124.233
630,4,0.3048,39.6,0.00579636,131.073
1000,9.5,0.0254,71.3,0.00420654,129.556
6300,1.5,0.3048,39.6,0.00392107,114.751
630,0,0.1016,31.7,0.00150092,126.413
315,1.5,0.3048,39.6,0.00392107,121.851
6300,3,0.3048,55.5,0.00452492,115.679
800,5.4,0.1524,31.7,0.00525474,131.491
20000,4.8,0.0254,71.3,0.000848633,119.708
2000,4.8,0.0254,71.3,0.000848633,128.398
3150,9.5,0.0254,71.3,0.00420654,136.166
8000,3,0.3048,71.3,0.00425727,114.634
315,12.6,0.1524,71.3,0.0483159,128.484
4000,12.3,0.1016,71.3,0.0337792,118.018
1250,12.3,0.1016,31.7,0.0418756,118.767
6300,3.3,0.1016,55.5,0.002211,123.839
250,8.9,0.1016,39.6,0.0124596,134.34
1250,0,0.2286,55.5,0.00229336,127.91
4000,7.3,0.2286,71.3,0.0104404,119.208
8000,4,0.3048,71.3,0.00497773,113.665
2500,1.5,0.3048,71.3,0.00336729,124.512
1250,3.3,0.1016,55.5,0.002211,132.769
2000,0,0.1016,55.5,0.00131983,132.54
400,15.4,0.0508,39.6,0.0282593,125.353
3150,22.2,0.0254,39.6,0.0229028,120.856
200,15.4,0.0508,31.7,0.0289853,119.975
4000,2.7,0.1524,39.6,0.00294804,121.889
400,4,0.2286,55.5,0.0042862,123.274
400,5.4,0.1524,39.6,0.00485029,127.637
3150,11.2,0.0508,39.6,0.0150478,119.67
8000,15.4,0.0508,71.3,0.0264269,112.675
2000,0,0.0254,31.7,0.000439472,130.697
16000,0,0.0254,71.3,0.000400682,130.477
2500,2,0.2286,55.5,0.00313525,123.862
2500,12.3,0.1016,39.6,0.0408268,113.315
630,0,0.3048,39.6,0.00310138,128.629
630,4.8,0.0254,31.7,0.000930789,120.078
6300,0,0.0254,31.7,0.000439472,138.537
6300,5.4,0.1524,39.6,0.00485029,116.677
2000,1.5,0.3048,39.6,0.00392107,122.101
6300,0,0.0508,71.3,0.000740478,133.04
1600,9.9,0.1524,55.5,0.0208438,119.875
1000,11.2,0.0508,39.6,0.0150478,132.43
5000,7.3,0.2286,39.6,0.0123481,111.959
800,0,0.2286,39.6,0.00253511,130.205
800,0,0.3048,39.6,0.00310138,129.099
3150,19.7,0.0508,71.3,0.0341183,116.225
2500,0,0.1016,55.5,0.00131983,133.04
1000,5.4,0.1524,55.5,0.00433288,132.127
5000,15.4,0.0508,55.5,0.0271925,117.11
1000,5.4,0.1524,71.3,0.00401199,133.201
2500,1.5,0.3048,39.6,0.00392107,120.981
2500,8.4,0.0508,31.7,0.00580776,125.576
4000,9.5,0.0254,55.5,0.0043284,131.582
1250,4,0.2286,31.7,0.00509068,128.119
2500,8.4,0.0508,39.6,0.00566229,127.465
2000,3.3,0.1016,39.6,0.00245138,132.301
1000,0,0.1524,71.3,0.0015988,127.307
4000,0,0.2286,31.7,0.0027238,122.035
2500,12.7,0.0254,39.6,0.0130253,129.027
2500,15.6,0.1016,39.6,0.0528487,110.264
2000,9.5,0.0254,55.5,0.0043284,134.052
315,0,0.3048,31.7,0.00331266,122.765
4000,9.5,0.0254,71.3,0.00420654,134.236
800,6.7,0.1016,31.7,0.00592927,132.886
10000,0,0.2286,71.3,0.00214345,118.134
10000,3.3,0.1016,39.6,0.00245138,115.321
1250,0,0.1016,31.7,0.00150092,133.063
4000,9.9,0.1524,55.5,0.0208438,112.945
4000,0,0.2286,39.6,0.00253511,123.465
1000,0,0.1016,31.7,0.00150092,131.313
4000,12.6,0.1524,71.3,0.0483159,108.034
10000,4,0.2286,71.3,0.00400603,113.108
8000,7.2,0.1524,71.3,0.00752039,113.333
1600,3,0.3048,31.7,0.00529514,122.088
1000,7.2,0.1524,39.6,0.00909175,128.338
315,4,0.2286,39.6,0.00473801,122.229
1000,5.3,0.2286,71.3,0.0051942,134
630,3,0.3048,31.7,0.00529514,128.698
1600,3.3,0.1016,71.3,0.00202822,133.664
3150,2.7,0.1524,39.6,0.00294804,122.919
2000,0,0.1016,39.6,0.00146332,133.251
5000,0,0.1524,71.3,0.0015988,126.457
8000,4.2,0.0508,71.3,0.00142788,125.268
12500,0,0.0254,39.6,0.000428464,129.116
1250,11.2,0.0508,39.6,0.0150478,130.05
200,22.2,0.0254,39.6,0.0229028,116.066
3150,22.2,0.0254,71.3,0.0214178,124.127
500,4,0.2286,31.7,0.00509068,128.939
4000,3.3,0.1016,39.6,0.00245138,124.881
800,17.4,0.0254,39.6,0.0172206,135.324
1250,8.9,0.1016,39.6,0.0124596,127.71
2000,15.4,0.0508,55.5,0.0271925,127.04
630,0,0.2286,55.5,0.00229336,126.16
630,2,0.2286,71.3,0.00293031,127.356
400,12.3,0.1016,31.7,0.0418756,123.207
400,15.6,0.1016,39.6,0.0528487,120.484
2000,12.6,0.1524,39.6,0.0584113,109.52
630,12.3,0.1016,39.6,0.0408268,121.315
2000,0,0.1524,39.6,0.00193287,129.633
6300,0,0.1524,71.3,0.0015988,125.427
1250,15.4,0.0508,39.6,0.0282593,126.743
2000,6.7,0.1016,39.6,0.00578076,122.235
10000,0,0.0508,55.5,0.00076193,127.636
4000,15.6,0.1016,71.3,0.0437259,113.298
800,22.2,0.0254,39.6,0.0229028,137.076
315,12.7,0.0254,39.6,0.0130253,123.537
1000,0,0.2286,31.7,0.0027238,130.595
3150,0,0.1524,71.3,0.0015988,129.377
315,7.3,0.2286,31.7,0.0132672,130.239
1600,6.7,0.1016,31.7,0.00592927,124.346
800,0,0.1524,55.5,0.00172668,126.713
20000,0,0.2286,71.3,0.00214345,114.474
500,3,0.3048,39.6,0.00495741,127.632
2500,3,0.3048,71.3,0.00425727,124.024
2000,8.4,0.0508,71.3,0.00529514,134.476
500,7.2,0.1524,71.3,0.00752039,132.043
400,19.7,0.0508,71.3,0.0341183,123.865
2500,6.7,0.1016,71.3,0.00478288,131.458
800,3,0.3048,39.6,0.00495741,129.552
500,9.5,0.0254,31.7,0.00461377,126.886
3150,5.3,0.2286,71.3,0.0051942,123.12
2000,19.7,0.0508,71.3,0.0341183,120.055
315,2,0.2286,31.7,0.00372371,120.147
400,12.6,0.1524,71.3,0.0483159,127.094
500,4.8,0.0254,39.6,0.000907475,116.366
1000,1.5,0.3048,71.3,0.00336729,125.992
3150,0,0.0508,71.3,0.000740478,135.07
1000,3.3,0.1016,71.3,0.00202822,131.434
10000,3.3,0.1016,55.5,0.002211,115.659
630,15.6,0.1016,39.6,0.0528487,118.084
2000,0,0.3048,55.5,0.00283081,126.616
630,4,0.2286,39.6,0.00473801,129.579
800,15.4,0.0508,31.7,0.0289853,125.555
2500,12.6,0.1524,71.3,0.0483159,115.234
2000,2,0.2286,39.6,0.00346574,122.797
800,8.4,0.0508,39.6,0.00566229,128.435
4000,0,0.1016,31.7,0.00150092,126.933
630,19.7,0.0508,71.3,0.0341183,128.365
800,0,0.1016,71.3,0.00121072,126.805
1000,19.7,0.0508,39.6,0.036484,118.904
4000,5.4,0.1524,39.6,0.00485029,117.137
4000,15.4,0.0508,39.6,0.0282593,118.113
315,9.5,0.0254,39.6,0.00449821,119.294
5000,3.3,0.1016,39.6,0.00245138,122.371
2500,15.4,0.0508,31.7,0.0289853,119.945
1000,0,0.3048,71.3,0.00266337,125.201
5000,0,0.2286,39.6,0.00253511,122.175
1600,5.4,0.1524,31.7,0.00525474,123.761
500,12.7,0.0254,39.6,0.0130253,127.127
1600,9.5,0.0254,71.3,0.00420654,133.756
630,12.3,0.1016,31.7,0.0418756,119.287
3150,8.9,0.1016,39.6,0.0124596,119.35
12500,0,0.1524,55.5,0.00172668,117.093
4000,0,0.2286,55.5,0.00229336,123.41
1000,6.7,0.1016,31.7,0.00592927,131.636
2500,12.3,0.1016,55.5,0.0368233,117.054
630,6.7,0.1016,71.3,0.00478288,131.448
2000,19.7,0.0508,39.6,0.036484,117.724
2500,4,0.2286,39.6,0.00473801,119.649
1000,3.3,0.1016,55.5,0.002211,131.129
5000,4.8,0.0254,39.6,0.000907475,135.426
6300,7.2,0.1524,39.6,0.00909175,112.688
2500,12.6,0.1524,39.6,0.0584113,106.88
5000,7.3,0.2286,71.3,0.0104404,115.298
8000,0,0.1524,31.7,0.00209405,117.957
5000,0,0.1524,55.5,0.00172668,125.203
500,7.3,0.2286,71.3,0.0104404,136.798
1600,9.5,0.0254,39.6,0.00449821,131.184
5000,0,0.2286,71.3,0.00214345,124.304
630,11.2,0.0508,71.3,0.014072,133.611
1250,9.9,0.1524,31.7,0.0252785,118.619
10000,0,0.0254,39.6,0.000428464,133.376
250,0,0.3048,31.7,0.00331266,118.595
800,2,0.2286,39.6,0.00346574,129.037
6300,0,0.1524,55.5,0.00172668,123.303
1600,1.5,0.3048,39.6,0.00392107,122.211
5000,1.5,0.3048,39.6,0.00392107,116.241
2000,17.4,0.0254,31.7,0.0176631,124.356
8000,0,0.3048,71.3,0.00266337,117.151
2000,6.7,0.1016,31.7,0.00592927,120.446
1000,0,0.0508,31.7,0.000812164,126.78
200,9.9,0.1524,31.7,0.0252785,127.299
200,7.3,0.2286,71.3,0.0104404,138.758
3150,4,0.2286,31.7,0.00509068,120.229
1250,3,0.3048,39.6,0.00495741,125.802
6300,3.3,0.1016,39.6,0.00245138,120.851
400,17.4,0.0254,39.6,0.0172206,115.444
800,12.3,0.1016,55.5,0.0368233,125.114
500,9.5,0.0254,39.6,0.00449821,123.894
12500,0,0.3048,71.3,0.00266337,112.241
1250,0,0.1524,39.6,0.00193287,131.023
250,15.4,0.0508,55.5,0.0271925,124.17
1000,1.5,0.3048,39.6,0.00392107,127.581
1000,5.4,0.1524,31.7,0.00525474,128.241
5000,9.5,0.0254,55.5,0.0043284,128.412
400,19.7,0.0508,39.6,0.036484,130.614
400,2,0.2286,71.3,0.00293031,125.116
800,4.8,0.0254,39.6,0.000907475,120.766
1000,0,0.1524,55.5,0.00172668,128.583
500,2,0.2286,31.7,0.00372371,126.677
250,11.2,0.0508,71.3,0.014072,127.101
1600,22.2,0.0254,39.6,0.0229028,122.216
400,5.3,0.2286,71.3,0.0051942,127.7
4000,0,0.1016,55.5,0.00131983,129.5
8000,0,0.3048,39.6,0.00310138,114.779
12500,0,0.0254,31.7,0.000439472,128.977
4000,4.2,0.0508,71.3,0.00142788,133.598
1250,4,0.3048,71.3,0.00497773,129.395
1250,0,0.2286,71.3,0.00214345,128.144
250,4,0.3048,39.6,0.00579636,123.543
1000,7.3,0.2286,31.7,0.0132672,119.099
6300,9.9,0.1524,55.5,0.0208438,110.555
400,9.5,0.0254,31.7,0.00461377,124.756
2000,0,0.1524,55.5,0.00172668,129.673
1600,7.3,0.2286,39.6,0.0123481,121.059
315,4,0.3048,39.6,0.00579636,126.843
250,15.4,0.0508,31.7,0.0289853,121.225
630,2.7,0.1524,39.6,0.00294804,125.809
1600,3,0.3048,71.3,0.00425727,126.514
200,19.7,0.0508,71.3,0.0341183,118.005
200,0,0.3048,39.6,0.00310138,118.129
1250,4.2,0.0508,39.6,0.00152689,128.427
12500,0,0.0508,71.3,0.000740478,125.22
20000,4.8,0.0254,55.5,0.000873218,121.284
400,8.9,0.1016,39.6,0.0124596,135.54
5000,0,0.0508,39.6,0.000791822,134.308
3150,4.8,0.0254,71.3,0.000848633,133.378
800,15.4,0.0508,71.3,0.0264269,131.515
3150,0,0.3048,71.3,0.00266337,125.201
3150,12.7,0.0254,71.3,0.0121808,133.758
2500,0,0.1524,71.3,0.0015988,128.127
5000,0,0.3048,55.5,0.00283081,119.606
500,1.5,0.3048,39.6,0.00392107,126.661
1600,0,0.1016,71.3,0.00121072,131.725
2500,4,0.3048,71.3,0.00497773,123.775
6300,5.4,0.1524,31.7,0.00525474,115.591
2500,0,0.3048,39.6,0.00310138,121.399
5000,4.8,0.0254,55.5,0.000873218,135.484
315,8.9,0.1016,71.3,0.0103088,136.583
1600,9.5,0.0254,31.7,0.00461377,131.036
1000,4,0.2286,39.6,0.00473801,129.969
10000,2.7,0.1524,39.6,0.00294804,112.589
12500,0,0.1016,71.3,0.00121072,119.375
500,6.7,0.1016,55.5,0.0052139,129.343
4000,0,0.0254,39.6,0.000428464,135.346
5000,5.4,0.1524,31.7,0.00525474,115.691
5000,22.2,0.0254,39.6,0.0229028,118.816
10000,12.7,0.0254,39.6,0.0130253,116.017
2500,0,0.3048,31.7,0.00331266,120.755
800,9.9,0.1524,31.7,0.0252785,125.539
800,9.5,0.0254,55.5,0.0043284,128.082
6300,4,0.2286,71.3,0.00400603,118.618
10000,4.8,0.0254,55.5,0.000873218,126.944
200,17.4,0.0254,55.5,0.0165706,109.951
800,7.3,0.2286,31.7,0.0132672,123.209
2500,2,0.2286,39.6,0.00346574,121.397
315,12.3,0.1016,71.3,0.0337792,137.068
800,1.5,0.3048,39.6,0.00392107,128.831
4000,9.9,0.1524,71.3,0.0193001,115.079
6300,12.6,0.1524,71.3,0.0483159,107.284
6300,4.2,0.0508,39.6,0.00152689,125.717
2000,9.9,0.1524,31.7,0.0252785,116.859
3150,12.6,0.1524,71.3,0.0483159,113.334
400,2,0.2286,39.6,0.00346574,122.147
2500,22.2,0.0254,71.3,0.0214178,126.097
4000,0,0.3048,71.3,0.00266337,123.061
5000,0,0.0508,71.3,0.000740478,134.43
1000,19.7,0.0508,71.3,0.0341183,121.885
6300,0,0.1016,31.7,0.00150092,124.253
800,15.4,0.0508,39.6,0.0282593,128.423
2000,0,0.3048,39.6,0.00310138,123.689
250,9.5,0.0254,39.6,0.00449821,116.924
200,7.3,0.2286,55.5,0.0111706,135.234
3150,5.4,0.1524,31.7,0.00525474,118.291
10000,3.3,0.1016,71.3,0.00202822,116.694
3150,0,0.0254,39.6,0.000428464,133.276
1250,12.3,0.1016,39.6,0.0408268,121.165
4000,0,0.1524,31.7,0.00209405,123.807
20000,4,0.2286,71.3,0.00400603,109.638
4000,0,0.3048,39.6,0.00310138,119.229
1600,9.9,0.1524,31.7,0.0252785,117.119
4000,0,0.0254,55.5,0.00041229,133.223
4000,4,0.3048,71.3,0.00497773,119.535
5000,5.4,0.1524,71.3,0.00401199,120.061
4000,3.3,0.1016,55.5,0.002211,127.229
5000,2.7,0.1524,39.6,0.00294804,121.499
4000,4.8,0.0254,39.6,0.000907475,134.996
315,0,0.2286,39.6,0.00253511,121.055
250,15.6,0.1016,71.3,0.0437259,132.158
1600,2.7,0.1524,71.3,0.00243851,130.644
4000,12.6,0.1524,39.6,0.0584113,104.5
1250,2.7,0.1524,71.3,0.00243851,130.144
800,4,0.2286,31.7,0.00509068,130.869
400,9.9,0.1524,31.7,0.0252785,128.939
6300,5.4,0.1524,55.5,0.00433288,117.287
5000,2,0.2286,71.3,0.00293031,122.816
5000,4.8,0.0254,31.7,0.000930789,135.248
1250,19.7,0.0508,39.6,0.036484,118.634
800,3.3,0.1016,39.6,0.00245138,129.991
2000,8.4,0.0508,55.5,0.00544854,133.042
400,5.3,0.2286,39.6,0.00614329,131.221
800,9.9,0.1524,55.5,0.0208438,126.565
1600,15.6,0.1016,71.3,0.0437259,121.528
1250,8.4,0.0508,31.7,0.00580776,130.156
6300,4,0.2286,55.5,0.0042862,117.154
6300,12.7,0.0254,71.3,0.0121808,125.398
630,17.4,0.0254,71.3,0.016104,122.606
1250,8.4,0.0508,71.3,0.00529514,132.086
800,12.7,0.0254,39.6,0.0130253,130.217
5000,12.3,0.1016,39.6,0.0408268,108.625
1250,6.7,0.1016,39.6,0.00578076,132.395
400,9.5,0.0254,55.5,0.0043284,120.952
500,19.7,0.0508,71.3,0.0341183,126.995
6300,15.4,0.0508,55.5,0.0271925,112.93
1600,9.9,0.1524,39.6,0.0233328,118.545
315,5.4,0.1524,39.6,0.00485029,125.347
3150,0,0.2286,39.6,0.00253511,124.625
2500,7.2,0.1524,39.6,0.00909175,117.478
630,3,0.3048,39.6,0.00495741,129.292
2500,15.4,0.0508,71.3,0.0264269,127.625
1000,2.7,0.1524,71.3,0.00243851,128.774
1600,0,0.1524,55.5,0.00172668,130.183
4000,4,0.2286,31.7,0.00509068,118.859
3150,2,0.2286,39.6,0.00346574,121.627
200,19.7,0.0508,39.6,0.036484,125.974
1250,15.6,0.1016,39.6,0.0528487,118.214
1000,4,0.2286,31.7,0.00509068,129.869
6300,0,0.3048,39.6,0.00310138,116.229
400,22.2,0.0254,39.6,0.0229028,123.416
10000,0,0.3048,39.6,0.00310138,112.139
500,2,0.2286,39.6,0.00346574,125.157
1250,4,0.2286,71.3,0.00400603,131.718
4000,0,0.1524,71.3,0.0015988,128.857
400,5.4,0.1524,31.7,0.00525474,127.781
16000,2.7,0.1524,71.3,0.00243851,110.364
500,17.4,0.0254,55.5,0.0165706,119.621
400,3,0.3048,71.3,0.00425727,127.564
500,15.4,0.0508,71.3,0.0264269,127.285
